Program,xPONENT,,MAGPIX,,,,,,,,,,,,,
"37(1,E5)",Unknown37,7755,359,293,333,3465,290,14157,576,88,46516,3942,5536,61,1115,
"38(1,F5)",Unknown38,12755,2038,3686,18545,17525,3860,1574,2,1,52,105,2571,664,1108,
"39(1,G5)",Unknown39,270,341,3225,378,276,4934,207,27767,1160,48148,5009,954,192,1012,
"40(1,H5)",Unknown40,168,2235,1455,178,1305,3841,432,1241,359,153,112,2950,1781,1174,
"41(1,A6)",Unknown41,482,688,561,768,797,225,1730,9,8,58,170,10,169,1294,
"42(1,B6)",Unknown42,14,15,15,19,13,7388,1390,503,86,10300,420,27,22,1311,
"43(1,C6)",Unknown43,1995,3165,235,247,1895,502,942,20854,9695,16290,12851,16,4891,1188,
"44(1,D6)",Unknown44,419,758,737,9815,874,39549,262,19386,30,3446,196,9,12,1306,
"45(1,E6)",Unknown45,3525,428,4145,473,334,391,2501,6,3,7,19193,1275,79,1255,
"46(1,F6)",Unknown46,203,2505,160,199,187,251,156,13,2,20,1562,2,929,1141,
"47(1,G6)",Unknown47,130,122,117,139,1265,181,410,67,36,42,416,4332,9191,1193,
"48(1,H6)",Unknown48,4765,436,4145,430,391,1612,206,36016,8375,4443,37474,1489,61,1194,
"49(1,A7)",Unknown49,2745,279,289,362,3525,1587,408,6,10,9,20,2550,1066,1258,
"50(1,B7)",Unknown50,3015,349,346,359,342,437,923,13,2,20,1562,2,929,1232,
"51(1,C7)",Unknown51,5365,556,538,595,481,297,347,32,5185,54368,95,272,55,1099,
"52(1,D7)",Unknown52,388,11505,366,1191,353,849,16079,59,6980,20228,1384,8760,2856,1157,
"53(1,E7)",Unknown53,1534,2106,21395,2121,19845,4831,904,1154,8531,47486,59,12,496,1076,
"54(1,F7)",Unknown54,1029,698,739,802,656,167,3091,13,2,20,1562,2,929,1073,
"55(1,G7)",Unknown55,60,855,1015,106,88,8129,182,13767,6427,45995,24666,15,235,1106,
"56(1,H7)",Unknown56,573,760,716,869,6945,33722,268,285,2295,21663,8376,13170,33421,1227,
"57(1,A8)",Unknown57,7465,1450,1283,1501,1638,1566,364,97,12,393,8158,7965,2324,1236,
"58(1,B8)",Unknown58,5675,942,9445,944,1062,884,324,7,9,6,32,2288,198,1146,
"59(1,C8)",Unknown59,224,2095,2015,196,149,6668,289,5,4,5,10,9,2067,1151,
"60(1,D8)",Unknown60,167,202,2265,237,201,139,3917,77,330,21,12781,12671,1072,1160,
"61(1,E8)",Unknown61,402,830,723,924,882,158,242,15,46,24,559,2547,44,1190,
"62(1,F8)",Unknown62,241,319,352,325,290,30088,372,203,83,1567,76,16141,1125,1186,
"63(1,G8)",Unknown63,406,499,569,673,495,2754,262,26946,5799,53485,49284,6571,583,1115,
"64(1,H8)",Unknown64,1143,2111,1850,23035,24305,10826,238,9616,12918,56858,24014,965,259,1171,
"65(1,A9)",P1,22584,27585,17059,21353,25068,18373,19538,27306,18644,22836,15455,NA,NA,1322,
"66(1,B9)",P2,14939,23457,13360,15903,23659,13032,14967,23535,13349,14474,14795,NA,NA,1109,
"67(1,C9)",P3,10017,22318,9018,9624,23748,9090,9323,24486,9647,9979,13826,NA,NA,1184,
"68(1,D9)",P4,4960,17282,4814,5783,17687,4850,5263,16707,4697,5424,10813,NA,NA,1091,
"69(1,E9)",P5,2376,8116,2152,2494,8923,2128,2563,8795,1984,2624,4996,NA,NA,1135,
"70(1,F9)",P6,1184,5884,986,1194,6128,967,1225,5968,930,1255,3654,NA,NA,1149,
"71(1,G9)",P7,503,2317,403,547,2271,403,533,2166,392,512,1380,NA,NA,1196,
"72(1,H9)",P8,281,1332,127,269,1186,124,260,1313,137,265,761,NA,NA,1121,
"73(1,A10)",Std Curve wruv 1:80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9084,NA,1159,
"74(1,B10)",Std Curve wruv 1:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3168,NA,1084,
"75(1,C10)",Std Curve wruv 1:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1490,NA,1127,
"76(1,D10)",Std Curve wruv 1:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,NA,1138,
"77(1,E10)",Std Curve wruv 1:5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209,NA,1072,
"78(1,F10)",Std Curve wruv 1:2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,1033,
"79(1,G10)",Std Curve wruv 1:1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,1060,
"80(1,H10)",Std Curve wruv 1:0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,1177,
"81(1,A11)",Std Curve wmev 1:3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10323,1091,
"82(1,B11)",Std Curve wmev 1:1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3794,1140,
"83(1,C11)",Std Curve wmev 1:750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1269,1016,
"84(1,D11)",Std Curve wmev 1:375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526,1135,
"85(1,E11)",Std Curve wmev 1:187.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,1111,
"86(1,F11)",Std Curve wmev 1:93.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,1119,
"87(1,G11)",Std Curve wmev 1:46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,1139,
"88(1,H11)",Std Curve wmev 1:23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,1074,
"89(1,A12)",Std Curve wmev 1:11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1219,
"90(1,B12)",Std Curve wmev 1:5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1111,
"91(1,C12)",POS1,10,1355,1349,972,1271,NA,NA,13032,19067,50156,41751,NA,NA,1187,
"92(1,D12)",POS2,109,1121,649,18841,6276,NA,NA,42737,7953,57680,35051,NA,NA,1188,
"93(1,E12)",NEG1,89,59,200,324,263,NA,NA,14,19,15,57,NA,NA,1126,
"94(1,F12)",NEG2,106,3,272,337,329,NA,NA,22,41,367,1259,NA,NA,1184,
"95(1,G12)",BLANK1,117,20,25,32,29,29,17,16,22,38,39,31,24,1059,
"96(1,H12)",BLANK2,142,32,32,26,10,28,35,33,24,26,26,29,18,1222,
,,,,,,,,,,,,,,,,
DataType:,Net MFI,,,,,,,,,,,,,,,
Location,Sample,SNAP,WNV,YF,JE3,ZIKA,DENV,CHIKV,GLURPR2,CSP,PfAMA1,PfMSP119,WRUV,WMEV,Total Events,
"1(1,A1)",Unknown1,2845,363,373,5286,236,352,3811,-6,15,3789,611,6475,1731,1119,
"2(1,B1)",Unknown2,128,334,283,315,2506,1823,313,-16,52,9049,-10,2522,701,1048,
"3(1,C1)",Unknown3,1805,236,2306,240,211,282,120,912,1667,47221,1549,6257,328,1072,
"4(1,D1)",Unknown4,165,3649,339,4276,340,1849,326,2103,1521,52208,67,9461,785,952,
"5(1,E1)",Unknown5,17435,2976,3626,2764,2793,8258,138,-21,-16,204,8,570,471,956,
"6(1,F1)",Unknown6,311,691,6516,795,884,1169,5430,-18,0,3932,13183,187,490,1059,
"7(1,G1)",Unknown7,-122,-14,-19,-17,-11,1580,9268,-9,-6,338,-17,444,4466,1031,
"8(1,H1)",Unknown8,219,330,356,428,379,1016,259,-21,222,255,31,-20,616,1026,
"9(1,A2)",Unknown9,2425,142,1716,184,189,203,227,912,1667,47221,1549,6257,328,1056,
"10(1,B2)",Unknown10,61,560,494,393,218,4229,411,51,-2,57494,45137,3845,85,1104,
"11(1,C2)",Unknown11,1695,194,115,166,184,584,142,-4,37,1297,68,741,715,1052,
"12(1,D2)",Unknown12,231,359,354,405,389,4305,14312,1320,12,24,1119,-12,-7,1144,
"13(1,E2)",Unknown13,57,136,1746,197,1616,2097,1984,60,2,363,26639,-6,-6,1146,
"14(1,F2)",Unknown14,63,186,186,232,6806,1018,287,1,1353,28,73,32,-15,1204,
"15(1,G2)",Unknown15,135,2589,2666,294,2916,3908,163,10974,3194,52859,34094,222,61,1114,
"16(1,H2)",Unknown16,135,353,266,335,2816,7653,113,2076,12,41023,300,3213,699,1113,
"17(1,A3)",Unknown17,6295,941,795,966,1156,1596,1287,2588,1429,56779,13568,-27,-2,1101,
"18(1,B3)",Unknown18,136,3099,291,349,300,3197,333,42543,25520,9352,37989,2401,8783,1110,
"19(1,C3)",Unknown19,202,321,4226,465,3566,6946,171,-19,-13,37402,-3,-23,26459,1245,
"20(1,D3)",Unknown20,524,2199,202,265,211,19876,228,-21,-20,-3,28,2172,390,1190,
"21(1,E3)",Unknown21,64,186,202,211,167,571,206,10213,51,43884,3773,894,892,1072,
"22(1,F3)",Unknown22,2455,516,2626,272,2646,2020,227,-14,-6,22105,-4,5319,1636,1154,
"23(1,G3)",Unknown23,1423,26399,24436,2702,3540,239,461,-6,-17,-26,86,4663,749,1188,
"24(1,H3)",Unknown24,213,386,4366,496,4156,3358,1436,9591,12895,56826,23982,935,238,1166,
"25(1,A4)",Unknown25,656,2829,198,2166,219,28522,92,26921,5776,53453,49252,6541,562,1166,
"26(1,B4)",Unknown26,310,664,608,7386,944,28788,228,54579,2855,34056,54857,13,826,1118,
"27(1,C4)",Unknown27,109,196,179,181,137,77,167,-10,-11,-19,-20,-17,430,1173,
"28(1,D4)",Unknown28,73,197,209,221,205,1355,247,-12,-21,-12,1530,-28,908,1194,
"29(1,E4)",Unknown29,1045,1893,19226,2059,2309,1358,2815,54579,2855,34056,54857,13,826,1188,
"30(1,F4)",Unknown30,-30,85,64,90,80,2505,144,5715,449,40129,164,22713,3142,1189,
"31(1,G4)",Unknown31,5365,295,327,377,3626,958,269,-20,-19,-27,-22,-21,2046,1187,
"32(1,H4)",Unknown32,-52,47,60,76,52,1969,1567,31693,444,40680,3800,1690,290,1304,
"33(1,A5)",Unknown33,1109,389,441,395,389,43666,2586,30,15934,1441,907,1681,20823,1240,
"34(1,B5)",Unknown34,2075,2429,224,269,231,2003,663,1129,8508,47454,27,-18,475,1107,
"35(1,C5)",Unknown35,1745,293,111,143,110,1440,2219,-7,-11,25,144,13611,12778,1169,
"36(1,D5)",Unknown36,5515,880,809,936,1088,7092,211,-6,-13,308,12861,4810,1053,1057,
"37(1,E5)",Unknown37,7625,333,264,304,3446,261,14131,551,65,46484,3910,5506,40,1115,
"38(1,F5)",Unknown38,12625,2012,3657,18516,17506,3831,1548,-23,-22,20,73,2541,643,1108,
"39(1,G5)",Unknown39,140,315,3196,349,257,4906,181,27742,1137,48116,4977,924,171,1012,
"40(1,H5)",Unknown40,38,2209,1426,149,1286,3813,406,1216,336,121,80,2920,1760,1174,
"41(1,A6)",Unknown41,352,662,532,739,778,197,1705,-16,-15,26,138,-20,148,1294,
"42(1,B6)",Unknown42,-116,-11,-14,-10,-6,7359,1364,478,63,10268,388,-3,1,1311,
"43(1,C6)",Unknown43,1865,3139,206,218,1876,474,916,20829,9672,16258,12819,-14,4870,1188,
"44(1,D6)",Unknown44,289,732,708,9786,855,39520,236,19361,7,3414,164,-21,-9,1306,
"45(1,E6)",Unknown45,3395,402,4116,444,315,363,2475,-19,-20,-25,19161,1245,58,1255,
"46(1,F6)",Unknown46,73,2479,131,170,168,222,130,-12,-21,-12,1530,-28,908,1141,
"47(1,G6)",Unknown47,0,96,88,110,1246,152,384,42,13,10,384,4302,9170,1193,
"48(1,H6)",Unknown48,4635,410,4116,401,372,1584,180,35991,8352,4411,37442,1459,40,1194,
"49(1,A7)",Unknown49,2615,253,260,333,3506,1558,382,-19,-13,-23,-12,2520,1045,1258,
"50(1,B7)",Unknown50,2885,323,317,330,323,408,897,-12,-21,-12,1530,-28,908,1232,
"51(1,C7)",Unknown51,5235,530,509,566,462,269,321,7,5162,54336,63,242,34,1099,
"52(1,D7)",Unknown52,258,11479,337,1162,334,821,16053,34,6957,20196,1352,8730,2835,1157,
"53(1,E7)",Unknown53,1404,2080,21366,2092,19826,4803,878,1129,8508,47454,27,-18,475,1076,
"54(1,F7)",Unknown54,899,672,710,773,637,139,3065,-12,-21,-12,1530,-28,908,1073,
"55(1,G7)",Unknown55,-70,829,986,77,69,8101,157,13742,6404,45963,24634,-15,214,1106,
"56(1,H7)",Unknown56,443,734,687,840,6926,33693,243,260,2272,21631,8344,13140,33400,1227,
"57(1,A8)",Unknown57,7335,1424,1254,1472,1619,1537,338,72,-11,361,8126,7935,2303,1236,
"58(1,B8)",Unknown58,5545,916,9416,915,1043,856,298,-18,-14,-26,0,2258,177,1146,
"59(1,C8)",Unknown59,94,2069,1986,167,130,6639,263,-20,-19,-27,-22,-21,2046,1151,
"60(1,D8)",Unknown60,37,176,2236,208,182,111,3891,52,307,-11,12749,12641,1051,1160,
"61(1,E8)",Unknown61,272,804,694,895,863,129,216,-10,23,-8,527,2517,23,1190,
"62(1,F8)",Unknown62,111,293,323,296,271,30059,347,178,60,1535,44,16111,1104,1186,
"63(1,G8)",Unknown63,276,473,540,644,476,2726,236,26921,5776,53453,49252,6541,562,1115,
"64(1,H8)",Unknown64,1013,2085,1821,23006,24286,10798,212,9591,12895,56826,23982,935,238,1171,
"65(1,A9)",P1,22454,27559,17030,21324,25049,18344,19512,27281,18621,22804,15423,NA,NA,1322,
"66(1,B9)",P2,14809,23431,13331,15874,23640,13003,14941,23510,13326,14442,14763,NA,NA,1109,
"67(1,C9)",P3,9887,22292,8989,9595,23729,9061,9297,24461,9624,9947,13794,NA,NA,1184,
"68(1,D9)",P4,4830,17256,4785,5754,17668,4821,5237,16682,4674,5392,10781,NA,NA,1091,
"69(1,E9)",P5,2246,8090,2123,2465,8904,2099,2537,8770,1961,2592,4964,NA,NA,1135,
"70(1,F9)",P6,1054,5858,957,1165,6109,938,1199,5943,907,1223,3622,NA,NA,1149,
"71(1,G9)",P7,373,2291,374,518,2252,374,507,2141,369,480,1348,NA,NA,1196,
"72(1,H9)",P8,151,1306,98,240,1167,95,234,1288,114,233,729,NA,NA,1121,
"73(1,A10)",Std Curve wruv 1:80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9054,NA,1159,
"74(1,B10)",Std Curve wruv 1:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3138,NA,1084,
"75(1,C10)",Std Curve wruv 1:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1460,NA,1127,
"76(1,D10)",Std Curve wruv 1:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,NA,1138,
"77(1,E10)",Std Curve wruv 1:5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,NA,1072,
"78(1,F10)",Std Curve wruv 1:2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,1033,
"79(1,G10)",Std Curve wruv 1:1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,1060,
"80(1,H10)",Std Curve wruv 1:0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,1177,
"81(1,A11)",Std Curve wmev 1:3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10302,1091,
"82(1,B11)",Std Curve wmev 1:1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3773,1140,
"83(1,C11)",Std Curve wmev 1:750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248,1016,
"84(1,D11)",Std Curve wmev 1:375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505,1135,
"85(1,E11)",Std Curve wmev 1:187.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,1111,
"86(1,F11)",Std Curve wmev 1:93.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,1119,
"87(1,G11)",Std Curve wmev 1:46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1139,
"88(1,H11)",Std Curve wmev 1:23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1074,
"89(1,A12)",Std Curve wmev 1:11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,1219,
"90(1,B12)",Std Curve wmev 1:5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15,1111,
"91(1,C12)",POS1,-120,1329,1321,943,1252,NA,NA,13007,19044,50124,41718,NA,NA,1187,
"92(1,D12)",POS2,-21,1095,621,18812,6257,NA,NA,42712,7930,57648,35018,NA,NA,1188,
"93(1,E12)",NEG1,-41,33,171,294,244,NA,NA,-11,-4,-17,25,NA,NA,1126,
"94(1,F12)",NEG2,-24,-23,243,308,310,NA,NA,-3,19,335,1226,NA,NA,1184,
"95(1,G12)",BLANK1,-12,-6,-3,3,9,0,-9,-8,-1,6,6,1,3,1059,
"96(1,H12)",BLANK2,12,6,3,-3,-9,0,9,8,1,-6,-6,-1,-3,1222,
,,,,,,,,,,,,,,,,
DataType:,Count,,,,,,,,,,,,,,,
Location,Sample,SNAP,WNV,YF,JE3,ZIKA,DENV,CHIKV,GLURPR2,CSP,PfAMA1,PfMSP119,WRUV,WMEV,Total Events,
"1(1,A1)",Unknown1,175,82,68,57,82,94,160,78,57,53,47,53,113,1119,
"2(1,B1)",Unknown2,124,85,66,54,93,85,123,65,54,102,51,53,93,1048,
"3(1,C1)",Unknown3,158,95,60,60,89,81,113,61,47,86,46,64,112,1072,
"4(1,D1)",Unknown4,123,69,48,51,121,91,91,50,64,81,52,38,73,952,
"5(1,E1)",Unknown5,135,61,55,56,91,59,89,75,54,78,87,66,50,956,
"6(1,F1)",Unknown6,115,83,61,57,107,85,89,84,57,107,66,48,100,1059,
"7(1,G1)",Unknown7,135,88,49,41,73,65,101,113,68,78,65,73,82,1031,
"8(1,H1)",Unknown8,135,91,78,64,59,67,130,74,66,69,46,60,87,1026,
"9(1,A2)",Unknown9,127,90,56,54,99,101,123,61,55,90,75,55,70,1056,
"10(1,B2)",Unknown10,136,85,57,56,83,72,120,93,60,84,90,57,111,1104,
"11(1,C2)",Unknown11,159,77,48,61,78,74,123,77,57,83,54,88,73,1052,
"12(1,D2)",Unknown12,136,99,72,55,83,71,105,116,66,86,66,106,83,1144,
"13(1,E2)",Unknown13,137,79,89,54,108,86,120,94,52,110,63,77,77,1146,
"14(1,F2)",Unknown14,166,98,109,72,86,76,124,93,69,88,60,80,83,1204,
"15(1,G2)",Unknown15,142,85,75,58,71,81,140,86,52,96,62,91,75,1114,
"16(1,H2)",Unknown16,143,66,70,64,94,77,130,94,54,125,58,58,80,1113,
"17(1,A3)",Unknown17,152,99,83,68,91,63,118,90,62,82,54,53,86,1101,
"18(1,B3)",Unknown18,157,75,85,55,85,91,123,70,57,98,82,58,74,1110,
"19(1,C3)",Unknown19,177,102,104,56,91,72,165,83,59,91,85,56,104,1245,
"20(1,D3)",Unknown20,150,97,94,54,106,68,110,111,48,88,109,70,85,1190,
"21(1,E3)",Unknown21,133,68,94,71,86,75,127,88,68,69,76,51,66,1072,
"22(1,F3)",Unknown22,142,101,77,52,102,84,121,93,52,99,72,95,64,1154,
"23(1,G3)",Unknown23,152,94,97,48,113,70,133,77,68,104,97,82,53,1188,
"24(1,H3)",Unknown24,167,105,96,61,82,78,112,87,69,81,95,81,52,1166,
"25(1,A4)",Unknown25,144,97,83,62,92,86,114,74,56,100,110,86,62,1166,
"26(1,B4)",Unknown26,149,93,76,56,90,69,125,71,62,90,95,80,62,1118,
"27(1,C4)",Unknown27,135,99,110,56,92,70,139,81,54,97,100,77,63,1173,
"28(1,D4)",Unknown28,186,112,80,59,65,94,149,85,55,64,92,106,47,1194,
"29(1,E4)",Unknown29,173,105,85,60,96,87,131,59,59,70,106,86,71,1188,
"30(1,F4)",Unknown30,148,96,93,46,83,86,157,86,54,89,103,88,60,1189,
"31(1,G4)",Unknown31,151,107,82,69,103,91,152,64,50,65,91,90,72,1187,
"32(1,H4)",Unknown32,158,97,93,75,85,96,174,90,70,107,110,82,67,1304,
"33(1,A5)",Unknown33,181,94,68,54,105,77,138,86,90,97,91,95,64,1240,
"34(1,B5)",Unknown34,119,79,72,53,81,79,128,123,77,85,95,68,48,1107,
"35(1,C5)",Unknown35,159,96,83,63,102,76,176,82,54,103,75,64,36,1169,
"36(1,D5)",Unknown36,143,87,78,55,65,66,109,65,66,91,101,81,50,1057,
"37(1,E5)",Unknown37,145,101,62,59,69,54,137,94,64,104,94,83,49,1115,
"38(1,F5)",Unknown38,123,100,83,47,86,82,157,92,50,82,92,69,45,1108,
"39(1,G5)",Unknown39,113,81,65,59,65,66,96,75,65,65,100,95,67,1012,
"40(1,H5)",Unknown40,145,89,86,67,115,80,138,81,67,87,77,71,71,1174,
"41(1,A6)",Unknown41,143,79,90,86,102,75,148,88,61,109,97,130,86,1294,
"42(1,B6)",Unknown42,148,107,115,71,87,84,143,87,52,85,75,154,103,1311,
"43(1,C6)",Unknown43,148,102,74,54,99,73,146,78,67,81,68,140,58,1188,
"44(1,D6)",Unknown44,164,122,65,71,99,82,151,85,67,94,92,129,85,1306,
"45(1,E6)",Unknown45,161,104,93,67,99,81,149,76,51,93,68,130,83,1255,
